entity,lap_number,fatigue_pct,PitStatus,stint_hours
PIA,77,0.7722265240743778,Running,
LEC,69,0.39846155511064213,In Lap,
STR,58,0.027793339281174945,Running,
LEC,44,0.09871932362028463,Running,
ALO,74,0.5074999834723135,Running,
STR,56,0.29065949146190456,Running,
STR,43,0.14385904619053785,Pit,
LEC,34,0.22052630392800782,Running,
VER,30,0.23881924697593537,Running,
LEC,71,0.34212139782889006,Running,
PIA,70,0.23075684354575687,Running,
VER,55,0.16891341626787126,Running,
PIA,67,0.25075635173274213,Running,
ALO,13,0.14681646472779475,Running,
RUS,3,0.35660947135440074,Running,
SAI,26,0.06152742762180197,Running,
VER,57,0.40709141910630076,Pit,
ALO,24,0.30082677174804034,Pit,
PER,53,0.18803094354154087,Running,
ALO,70,0.04784366702385717,Running,
LEC,43,0.5344250655497401,Running,
LEC,60,0.09024110182374867,Running,
SAI,58,0.6918200115736697,Running,
ALO,49,0.9340838325396048,Running,
NOR,42,0.0576846395221986,In Lap,
RUS,76,0.4928326597054153,In Lap,
LEC,66,0.16603106543339324,Running,
SAI,11,0.17512105540778422,Running,
RUS,18,0.6436864352565839,In Lap,
ALO,52,0.3236145095874207,Running,
ALO,46,0.061038621837337936,Running,
STR,44,0.049398958127108705,Running,
SAI,22,0.6089593213807463,Running,
LEC,53,0.4375398460727861,Running,
NOR,59,1.4591941699668474,Running,
ALO,30,1.5700798097389488,Running,
NOR,8,1.288117684340294,Running,
ALO,57,1.7273896371148802,Running,
LEC,73,1.6538012711847863,Running,
RUS,20,0.8778990619626239,Running,
HAM,25,0.8348516681641758,In Lap,
RUS,19,0.897564783348799,Running,
ALO,5,0.5617844460349436,Running,
PIA,75,0.059094564974208896,In Lap,
HAM,72,0.39223494463837133,Running,
HAM,27,0.6827221480150205,Running,
NOR,40,1.1997818952974026,Running,
SAI,26,0.7487625370274198,Running,
NOR,27,0.5936459451013398,Running,
NOR,62,0.7155859909397128,Running,
PIA,50,0.17268308229947404,Running,
RUS,42,0.10393090805645155,Running,
RUS,29,0.6964556172008127,Running,
PER,39,0.7346810683751148,Running,
ALO,60,0.5658382553325764,Running,
PIA,41,0.3169440630637621,Running,
PER,33,0.4150077226609594,Running,
LEC,16,0.7476463779372153,Running,
ALO,23,0.11525960354169251,Running,
ALO,7,0.847996453437748,Running,
STR,26,1.0149505731103334,In Lap,
STR,12,0.4408692117309265,Running,
VER,72,0.5845659052428009,Running,
VER,5,0.549807410798922,Running,
NOR,69,0.7526809810422502,Running,
LEC,49,0.36973210160031883,Running,
HAM,26,0.9541287140478403,Running,
HAM,5,0.888243084741977,Running,
STR,22,0.6520637293186236,Running,
STR,13,0.5773438145796825,Running,
STR,28,0.06755401441979059,Running,
PIA,33,0.1065333341848107,Running,
SAI,23,0.44060132336245783,Running,
VER,18,0.3156135315479952,Running,
PIA,30,0.1707775595101782,Running,
RUS,26,0.326507308629137,Running,
HAM,16,0.4426205431149133,Running,
ALO,77,0.14037063617921425,Running,
VER,39,0.1444628094050257,Running,
PER,33,0.7190014896644115,Running,
RUS,26,0.7882880524104269,Running,
VER,48,0.8502345964186003,Running,
PIA,65,0.5301691726440392,Running,
LEC,38,0.6223365568982384,Running,
ALO,2,0.14342833972920827,Running,
VER,6,0.12274834716204941,Running,
SAI,46,0.4495286820443353,In Lap,
STR,50,0.4890903623381834,Running,
STR,38,1.036681876754679,Running,
ALO,18,0.9412538174206688,Running,
PIA,27,0.9979650469119652,Running,
STR,41,0.07800658562922003,Running,
VER,72,0.3814973873214639,Running,
PER,74,0.1045340167510872,Running,
HAM,17,0.811115440097042,Running,
HAM,62,1.6054888731713346,Running,
RUS,29,2.121260873100722,Running,
NOR,58,1.2103459937950007,Running,
LEC,70,1.0729038724777276,Running,
ALO,78,0.14348027600793178,Running,
RUS,22,0.06053684635833889,Running,
NOR,6,0.540558963230553,Running,
PIA,26,0.12989373822868688,Running,
SAI,39,0.36261976105100013,Running,
SAI,12,0.13864355332834366,Running,
LEC,14,1.122678185139403,Running,
STR,22,1.1540253611642861,Running,
VER,51,2.323987367442995,Running,
RUS,23,1.651684531073222,Running,
RUS,48,0.4521240725511286,Running,
ALO,71,1.341228653434988,Running,
ALO,50,1.2752070371755895,Running,
SAI,13,0.5713166948363311,Running,
SAI,10,0.011988162344808706,Running,
PER,55,0.5198146044133489,Running,
PER,9,0.672938624124253,Running,
STR,52,0.9974630924704742,Running,
PER,2,0.19090119299226133,Running,
VER,25,1.148999218215603,Running,
VER,13,1.0048478747530551,Running,
RUS,51,0.393029254956255,Running,
HAM,58,0.18298123748177464,Running,
VER,34,0.2727725197605835,Running,
NOR,35,0.17984566320201067,Running,
SAI,3,1.3229227465786226,Running,
ALO,59,0.7796035625333014,Running,
PER,70,1.1202104861930087,Pit,
RUS,48,1.2139334172408158,Running,
LEC,64,0.9644680330206281,Running,
ALO,19,0.4206830351072374,Running,
NOR,67,0.2718996837871454,Running,
PER,73,0.7177828074391615,Running,
NOR,76,0.14003294857533738,Running,
SAI,5,0.7914348291145359,Running,
SAI,67,0.6087861234417971,Running,
STR,11,0.21371573834445406,Running,
RUS,68,0.16580843234977882,Running,
ALO,69,0.38126215611211933,Running,
PIA,1,0.0459344082027649,Running,
PIA,63,0.21306959118078117,Running,
ALO,29,0.15820015298064205,Running,
LEC,12,0.1416894430629853,Running,
RUS,77,0.4104529500161658,Running,
NOR,41,0.37185869237422176,Running,
LEC,2,0.04534172146709731,Running,
HAM,37,0.31020274229568295,Running,
ALO,45,0.362374888465343,Running,
NOR,48,0.1350563870446353,Running,
PIA,24,0.3937288944889955,Running,
VER,22,0.13673291439640078,Running,
STR,11,0.1305572854936557,Pit,
PIA,58,0.8606635677583587,Running,
RUS,46,0.8545205002433844,Running,
SAI,29,0.5122128805942607,Running,
VER,35,0.5687257787591673,Running,
STR,15,1.1979133717129151,Running,
STR,60,1.8114016317629225,Running,
HAM,42,1.0927294665094067,Running,
HAM,43,0.9336449550446422,Running,
PER,74,0.9013754707912991,Running,
PIA,49,0.3180896626508223,Running,
PIA,64,1.2214376082344103,Running,
PIA,32,0.8263782100169883,Running,
PER,64,0.8151716967198824,Running,
LEC,2,0.211148339588621,Running,
STR,24,0.9598346543869651,Running,
VER,66,1.236801300037571,Running,
RUS,38,1.2947110101403605,Running,
STR,31,0.07454791079762879,Running,
HAM,26,0.66100671047329,Running,
NOR,29,0.18063988853611462,Running,
SAI,67,0.009358932710895607,Running,
PER,78,0.09087526353244724,Running,
ALO,25,0.2110811728136902,Running,
NOR,48,0.5591245468880179,Running,
RUS,65,0.36459962248487493,Running,
PIA,53,0.40740459193570056,Running,
HAM,67,0.32350883824131815,Running,
HAM,18,1.4943499859649878,Running,
HAM,9,1.5395492360065295,Running,
PIA,38,1.094282865617069,Running,
ALO,21,0.09561824115025958,Running,
PER,65,0.16631264866423384,Running,
NOR,21,0.2620724097985305,Running,
PIA,27,0.4489556403541109,Running,
RUS,70,0.23021211567491595,Running,
PER,44,0.3040592280517812,Running,
RUS,28,0.224775058637397,Running,
PER,45,0.48791602402144113,Running,
ALO,17,0.00044568670344857786,In Lap,
SAI,40,1.1893916478138145,Running,
RUS,3,0.7616376798344454,Running,
PIA,76,1.717165419769133,Running,
PER,76,1.678718907467154,Running,
HAM,66,0.5515001059975044,In Lap,
STR,46,0.6538956982362842,Running,
HAM,30,1.5360088197919717,Running,
LEC,69,1.1059463462756491,Running,
SAI,9,0.0990300462358859,Running,
SAI,11,0.25946811411034776,Running,
HAM,69,0.7433691243347446,Running,
NOR,66,1.5075241649859543,Running,
ALO,31,1.2099011060435108,Running,
RUS,33,1.625323277713274,Running,
PIA,39,2.3471256268664478,Running,
SAI,46,1.7664908751287665,Running,
HAM,37,0.981754693567144,Running,
HAM,60,1.1032331803191728,Running,
ALO,31,1.496251093961984,Running,
ALO,11,0.8964283321706401,Running,
VER,2,0.019204382157325672,Running,
VER,27,0.19732198651511157,Running,
NOR,2,0.9535444300045535,Running,
NOR,21,0.8183357825481921,Running,
LEC,58,0.3059532772855769,Running,
NOR,5,0.5476177972190549,Running,
PER,52,0.19850926419625742,Running,
ALO,45,0.3530589419402083,Running,
PIA,20,0.011326324265160947,Running,
PER,61,0.4756532212199599,Running,
RUS,38,1.023899163860488,Running,
HAM,20,0.7709180769379778,Running,
NOR,25,0.2609593451177464,Running,
HAM,2,0.7671268669182731,Running,
SAI,32,0.22496304642160153,Running,
LEC,26,0.42475402795758704,Running,
SAI,70,0.2425224720826749,Running,
LEC,41,0.03139851294052115,Running,
VER,67,0.22792371102006576,Running,
HAM,1,0.3281407569020553,Pit,
LEC,51,0.24609145910176738,Running,
STR,5,0.013477547092100028,Running,
PER,13,0.19012455686342744,Running,
LEC,19,0.49225618859030373,Running,
LEC,12,0.469088667769231,Running,
PER,48,0.7090019782685197,Running,
HAM,25,0.18083371346944016,Running,
HAM,57,1.0510885986761822,Pit,
PER,35,0.532958296663455,Running,
SAI,76,0.2981694838878099,Running,
STR,5,0.4647496738734269,Running,
PIA,22,0.06897344673173628,Running,
RUS,77,1.001689420685778,Running,
STR,57,0.4023862621872265,Running,
HAM,47,1.2186223907140137,Running,
PIA,54,0.8502355492948671,Running,
VER,3,1.096268979061514,Running,
NOR,53,1.768496325854116,Running,
LEC,31,2.2519062420346474,Running,
PER,69,2.2856845264764196,Pit,
PER,33,1.5188971068130859,Running,
LEC,72,1.1010227991097867,Running,
NOR,50,0.7368073097912209,Running,
RUS,16,0.024113015183750697,Pit,
NOR,76,0.15084214705428228,Running,
PIA,77,0.7419862952314991,Running,
NOR,39,1.477999863469763,Running,
PIA,46,1.1591099432870553,Running,
NOR,47,0.7326185713953672,Running,
RUS,44,0.5099984777631683,Running,
RUS,9,0.23308028337528514,Running,
HAM,50,0.34927476015749054,Running,
LEC,77,0.22558947344218788,Running,
RUS,60,0.3344757441464355,Running,
PIA,15,0.3942228461798897,Running,
RUS,36,0.45974308560968735,Running,
HAM,63,0.8185115890594646,Running,
PER,69,0.5549794905213262,Running,
PIA,41,0.08024606331890616,Pit,
HAM,74,0.4394465822150792,Running,
SAI,24,0.5424160728986618,Running,
SAI,49,0.38157041280105497,Running,
VER,18,0.5352245225622276,Running,
NOR,7,0.4052679525745756,Running,
LEC,4,0.028527286324592227,Running,
ALO,69,0.2490545521955656,Running,
STR,60,0.9165056131180793,Running,
HAM,55,0.7955224808410766,Running,
PER,16,1.1541764957476761,Running,
STR,29,0.9043201134889961,Running,
PER,23,0.3325304687861477,Running,
STR,14,0.07896551008749336,Running,
HAM,49,0.2866949898548049,Running,
ALO,33,0.08133121645742675,Running,
STR,25,0.23368950337879224,Running,
HAM,21,0.30358336937605646,Running,
RUS,17,0.13245423260414974,Running,
ALO,23,0.4823802871923591,Running,
PIA,57,0.17292024158666458,Running,
PER,58,0.35885788436049726,Running,
SAI,14,0.28798436289198953,Pit,
NOR,20,0.7426634656755582,Running,
SAI,30,0.516566733792681,Running,
ALO,19,0.26639740473219514,Running,
PIA,53,0.23233247120032635,Running,
PER,56,0.14991917814119599,Running,
PIA,77,0.26653332073286323,Running,
STR,23,0.679914642887991,Running,
PER,62,0.10045692821227109,Running,
STR,33,0.9049728919075919,Running,
HAM,18,0.7868003306746085,Running,
ALO,73,0.7041300495061409,Running,
HAM,33,0.2661989497985129,Running,
VER,32,0.19152170965296977,Running,
PIA,61,0.25560528310964725,Running,
STR,54,0.8531707867581034,Running,
RUS,17,0.8030982472418804,Running,
HAM,19,1.396259224335418,Running,
VER,70,1.4804979545028198,Running,
LEC,34,1.7100579415279897,In Lap,
SAI,25,1.323568249280349,Running,
PER,68,1.2394446121293423,Running,
VER,74,0.7212712306763611,Running,
ALO,74,0.30054717876828035,Running,
HAM,11,0.14600696538303592,Running,
ALO,16,0.13425160434553107,Running,
SAI,61,0.32167052080197545,Running,
RUS,7,0.12516213166540308,Running,
PIA,16,0.7133407034276368,Running,
PIA,16,1.0635201192667878,Running,
ALO,40,0.9741767942237647,Running,
STR,12,1.4082021890649012,Running,
RUS,35,1.0714503503191197,Running,
PIA,21,1.0517609952676212,Running,
RUS,50,0.7846775072933951,Running,
VER,43,0.841603018481249,Running,
RUS,17,0.4850649613439409,Running,
NOR,32,0.7049504782488767,Running,
SAI,41,0.8077718232394199,Running,
PIA,6,0.6290637524849776,Running,
RUS,27,0.49831101330236466,Running,
ALO,20,0.5546231181980305,Running,
LEC,25,0.3645244160960265,Running,
NOR,66,0.08988597703106782,Running,
NOR,9,0.2858416980976483,Running,
STR,53,0.031317777728406826,Running,
RUS,61,0.061843460580748855,Running,
STR,38,0.3735155285125649,Running,
STR,3,0.07562630589591085,Running,
LEC,70,0.3016248214477532,Running,
VER,55,0.46377422062662405,Running,
RUS,1,0.22142474093315434,Running,
HAM,70,0.400165625291736,Running,
PIA,45,0.5946391195773795,Running,
STR,47,1.2581628838229344,Running,
SAI,26,0.7043276047248317,Running,
PER,14,1.1636161686795474,Running,
SAI,54,1.2078698871843554,Running,
LEC,71,0.352348305690528,Running,
LEC,46,0.48390594256972896,Running,
ALO,31,0.3104064277008517,Running,
VER,59,0.5136656540083231,Running,
PIA,29,0.7534889238152251,Running,
STR,17,0.8340957332144933,Running,
SAI,14,0.9032608129918684,Running,
PER,36,1.0373812699538687,Running,
LEC,58,0.3829688764467501,Running,
LEC,24,0.5457262363168569,Running,
VER,63,0.193428250972838,Running,
PER,25,0.04841388349909187,Pit,
PER,59,0.2420278820025698,Running,
VER,32,0.775958219454384,Running,
LEC,18,0.3533204774634674,Running,
PIA,37,0.1689925631928893,Running,
RUS,26,0.4419390549094751,Running,
RUS,9,0.4285619066737176,Running,
VER,64,0.40209337840619586,Running,
PER,72,0.5087609245935918,Running,
STR,20,0.7036861757702545,Running,
VER,54,1.1764669049439902,Running,
PIA,30,0.7008941866889995,Running,
VER,53,0.19944182078935474,Running,
NOR,63,0.7516830734602507,Running,
SAI,11,0.12015928074836785,Running,
PER,31,0.5694166699459352,Running,
ALO,49,1.1358079238330487,Running,
ALO,19,1.2724437870349312,Running,
PER,12,1.7194046981802644,Pit,
PIA,15,1.1158967329582048,Running,
NOR,31,1.1102905114617063,Running,
NOR,43,0.8289246456046464,Running,
LEC,37,1.089732535368325,Running,
SAI,29,0.9810849554746315,Running,
RUS,26,1.1702511609885322,Running,
HAM,2,1.2246537143323202,Running,
PIA,15,1.1357598009028205,Running,
HAM,4,1.122618358658263,Running,
HAM,50,1.3743198872731524,Running,
PER,38,1.2989524419511553,Pit,
ALO,23,1.0530108336833113,Running,
ALO,59,0.7486318187619703,Running,
RUS,75,0.894237968832863,In Lap,
PER,28,0.967716753891261,Running,
HAM,66,0.4270813552540026,Running,
STR,8,0.6075082299885861,Running,
ALO,29,0.11247652373192335,Running,
PIA,11,0.7356032982442806,Running,
PIA,18,1.0186606906481377,Running,
LEC,55,0.11329487508081187,Running,
VER,50,1.1398673098926366,Running,
STR,14,1.7826468700323728,Running,
ALO,74,0.9640648394863047,Running,
NOR,9,1.8098339620116892,Running,
ALO,11,1.8451535875401408,Running,
LEC,63,1.5570530660183781,Running,
PIA,76,1.5998745860400134,Running,
HAM,67,1.8264821412704733,In Lap,
NOR,53,0.5892450561089252,Running,
PER,39,0.05971299049770673,Running,
SAI,78,0.046964153911004114,In Lap,
HAM,56,0.8706293489400135,Running,
SAI,28,0.8016802915626953,Running,
STR,75,1.3931414938229179,Running,
VER,39,1.5111546900225856,Running,
NOR,25,0.7172092397731811,Running,
RUS,21,0.08563789961681667,Running,
NOR,10,0.3289365108334191,Running,
ALO,43,0.8301048540093212,Running,
PIA,15,0.3508188382180963,Running,
ALO,48,0.9278753740414549,Running,
ALO,21,0.4770181047980687,Running,
STR,60,0.1030115258284045,Running,
HAM,50,0.14784656915593497,Running,
RUS,23,0.1960827691696601,Running,
RUS,13,0.03899170297705784,Running,
ALO,69,0.30613486480491475,Running,
SAI,4,0.6592959667224702,Running,
STR,78,0.5656481739391012,Running,
ALO,72,0.011194601622267764,Running,
VER,9,0.4431423247555244,Running,
PIA,35,0.9574026682852399,Running,
HAM,21,1.41133864590013,Running,
PER,58,0.7659576377263944,Running,
VER,18,0.41926677719263533,Running,
SAI,72,0.9375708169219676,Running,
NOR,43,0.5633076240678714,Running,
NOR,6,0.2548724593636059,Running,
VER,78,0.11131202148159519,Running,
ALO,67,0.16391866192425608,Running,
PER,12,0.9638742277166643,Running,
LEC,12,0.7814087312538881,Pit,
LEC,66,0.2054323480699602,Running,
SAI,2,0.27041038956977653,Running,
ALO,15,1.3982364779091594,Running,
RUS,23,1.5344249751636576,Running,
RUS,29,1.3015168735608733,Running,
HAM,7,1.7654930325760128,In Lap,
PER,28,0.869392009615154,Running,
PER,14,0.28319408704616106,Running,
NOR,44,0.6946054476157398,Running,
STR,30,0.7308123291766194,Running,
SAI,32,0.12732807870429047,Running,
LEC,70,0.32035359847067124,Running,
SAI,6,0.3182342639474145,Running,
RUS,27,0.5234729791901066,Running,
RUS,24,0.68106606337619,Running,
VER,34,0.20348077868411057,Running,
HAM,40,0.4059572746529766,Running,
PER,47,0.016494779225922906,Running,
PIA,75,0.21790847558307014,Running,
SAI,24,0.13668523754416795,Running,
RUS,65,0.5257068405522258,Running,
STR,18,0.8540590293687131,Running,
NOR,44,1.513147482162075,Running,
LEC,76,1.477414928951784,Running,
HAM,57,1.7247804954520898,Running,
STR,28,0.7727991431536394,Running,
HAM,71,0.10144094913103613,In Lap,
VER,23,3.872280639610759e-05,Running,
PIA,34,0.0919525868487564,Running,
RUS,11,0.22194845845333044,Running,
NOR,35,0.3457172889266544,Running,
STR,42,0.17102486343972406,Running,
HAM,28,0.0780176888395101,Running,
PER,78,0.5256107649176528,Running,
VER,24,0.6708414169923294,Running,
PER,8,1.304749374414385,Running,
NOR,53,0.34055645046664335,Running,
STR,72,0.224752416917208,Running,
VER,4,0.422049921377686,Running,
STR,5,0.7458348342987919,Running,
RUS,49,0.9956594142369213,Running,
ALO,30,1.1782929453847069,Running,
VER,72,0.44187208982919557,Running,
PER,63,0.6193284463843165,Running,
NOR,47,0.4303192762403332,Running,
PIA,26,0.23702714831207866,Running,
RUS,57,0.1942257161325761,Running,
ALO,37,0.5995965258041858,Running,
PIA,7,0.11373665059113136,Running,
LEC,40,0.7035611809248082,Pit,
RUS,39,0.5787075691910337,Running,
NOR,62,0.9848899922676777,Running,
HAM,78,1.9501866224982276,Running,
VER,53,0.6795401462543732,Running,
STR,4,1.1875256838174155,Running,
NOR,25,1.2260530068996343,Running,
VER,7,0.8870047899459887,Running,
PIA,28,1.2141027068086867,Running,
STR,69,0.1666935532717434,Pit,
SAI,67,0.0005412464916532134,Running,
PER,20,0.4628154881331392,Running,
LEC,11,0.6744915064590116,Running,
RUS,67,0.3354285835537166,Running,
NOR,7,1.3085655460931809,Running,
LEC,23,0.17674693074510583,Running,
HAM,61,0.4006488411167436,Running,
VER,71,0.9748690144966571,Running,
VER,34,0.9584462508956657,Running,
NOR,19,0.38560794777954266,Running,
ALO,58,0.03419736253751915,Running,
ALO,9,0.6536725914572883,Running,
SAI,48,0.8094892246331962,Pit,
PER,41,0.24824219079268572,Running,
STR,48,0.28268683864062366,Running,
HAM,45,1.3784703135349754,Running,
LEC,25,1.6922493683059079,Running,
ALO,78,1.3658167665664882,Running,
SAI,25,1.1395297560658713,Running,
SAI,19,1.2490982182387256,Running,
NOR,39,0.3420917801328374,Running,
HAM,27,0.0315252842325392,Running,
PIA,74,0.33849312573908247,Running,
STR,63,0.5905626830148711,Running,
PER,68,1.2175166821691508,Running,
RUS,19,1.8941680457734615,Running,
NOR,28,1.076225913847302,Running,
STR,78,0.9490137502797411,Running,
RUS,33,0.05925121042981846,Running,
RUS,10,0.4115765863358642,Running,
HAM,30,0.7233356359953049,Running,
HAM,22,0.2229721318219302,Running,
LEC,3,0.13679420764260153,Running,
SAI,75,0.8259864743644985,Running,
STR,48,0.16343451891400046,Running,
NOR,2,1.2165450898783694,Running,
VER,76,0.998480183659163,Running,
NOR,54,0.2589985227561417,Running,
LEC,6,0.9482704931751185,Running,
PER,40,0.8930861137340027,Running,
SAI,2,1.50508351026334,Running,
VER,73,0.622845734951756,Running,
ALO,2,0.992484727309588,Running,
PER,74,1.1601439942563228,Running,
HAM,55,0.3780277555600578,Running,
RUS,72,0.19696436985481708,Running,
ALO,60,0.9464618511320146,Running,
NOR,6,1.5568089092646966,In Lap,
NOR,19,2.1423533047037218,Running,
HAM,27,1.3395059716567488,Running,
LEC,1,1.9808126086325206,Running,
STR,33,0.3544998652697001,Running,
ALO,40,0.36386767269209475,Running,
ALO,32,0.20903516322243187,In Lap,
PIA,69,0.06697901000549539,Running,
PER,17,0.5532759960145308,Running,
SAI,8,0.2386294347053633,Running,
PER,57,0.29481124129604186,Running,
STR,42,0.03098717073247159,Running,
NOR,9,1.1036829630111877,Running,
NOR,35,1.3977651157135742,Running,
NOR,71,0.4258005949881877,Running,
PIA,53,1.0238631473157456,Running,
NOR,54,1.0504828257845626,Running,
STR,25,0.8304693546317771,Running,
HAM,67,0.16269483570622578,Running,
SAI,62,0.9131257599721609,Running,
STR,55,1.7797260425904042,Running,
SAI,46,1.8473476021936692,Running,
STR,24,0.6734003499045418,Running,
NOR,46,0.2520490873016659,Running,
HAM,22,0.3761731004084348,Pit,
ALO,11,0.05436737236179101,Running,
PER,48,0.07781195153636067,Running,
RUS,8,0.5793287536412075,Running,
HAM,39,1.3956581913442776,Running,
ALO,35,1.2550596435249015,Running,
LEC,49,0.0984281490088404,Running,
STR,46,1.167629355179517,Running,
LEC,38,0.8643749637657322,Running,
ALO,8,0.6144745564358858,In Lap,
HAM,54,0.4394263040634658,Running,
STR,37,0.6021596374918294,Running,
RUS,40,0.11666851078359769,Running,
NOR,34,0.019043806762124305,Running,
STR,17,0.85368273365959,Running,
STR,33,0.9157943017083336,Running,
HAM,47,0.9587116418658032,Running,
HAM,52,0.7802966889858848,Running,
ALO,9,0.1365015349773055,Running,
VER,33,0.1525908168228049,Running,
STR,60,0.11653693355230949,Running,
PER,77,0.8329171503926175,Running,
STR,21,0.7622813357947567,Running,
ALO,58,1.2438735272058576,In Lap,
SAI,69,1.1220611126487867,Running,
LEC,10,0.708990398724739,Running,
NOR,6,1.4227425976960584,Running,
VER,13,2.053069690985036,Running,
RUS,65,1.1700068819057163,Running,
RUS,20,0.47785447060469943,Running,
RUS,57,0.254658712387007,Pit,
HAM,46,0.5479556685800426,Running,
RUS,8,0.8073454357714351,Running,
NOR,10,0.9589233519595508,Running,
LEC,73,0.6919473114958025,Running,
RUS,67,1.0107656592360459,Running,
STR,11,1.0688205177810273,Running,
STR,12,0.4329420653411631,In Lap,
HAM,10,0.4581830336509968,Running,
NOR,25,0.3781414653809975,Running,
LEC,49,0.1198766678031496,Running,
VER,49,0.6380600851554452,Running,
ALO,11,0.612318486791974,Running,
LEC,62,0.14156226408617162,Running,
ALO,36,1.067542590294282,Running,
SAI,39,0.9347694684759406,Running,
ALO,53,0.9432851235817843,Running,
PER,78,0.09831281972695755,Running,
STR,56,0.27697417034481253,Running,
NOR,1,0.5273809323161169,Pit,
PIA,56,0.8260126038283231,Running,
HAM,4,0.4870550423052594,Running,
PER,30,0.9318281050840149,Running,
ALO,12,1.3559605029218547,Running,
RUS,35,0.9749467004779258,Running,
NOR,77,0.6507796055060355,Running,
PER,52,0.26788456672527244,Running,
HAM,31,1.077587497011663,Running,
STR,68,1.2728584466247597,Running,
NOR,52,1.8727018974563594,Running,
HAM,7,1.7344628897010161,Running,
SAI,22,1.0655060077420369,Running,
SAI,75,0.8143508146021285,Running,
HAM,56,0.715614911073334,Running,
PER,58,0.5927057461803165,Running,
NOR,64,1.6457278971953648,Running,
PER,12,1.5246731376825529,Running,
VER,7,2.275991664592077,Running,
ALO,55,1.805413551780541,Running,
VER,62,1.8568118074765425,Running,
SAI,73,1.1875250010883769,Running,
STR,77,0.9450545547981332,Running,
LEC,55,0.2176279864573305,Running,
ALO,36,0.7990925534954174,Running,
SAI,24,0.5005010013683614,Running,
PER,44,0.2577613734535855,Running,
PER,17,1.0275651582845406,Running,
PER,2,0.8346731268866106,Running,
STR,13,0.3078459539704939,Running,
VER,31,0.8329348165033044,Running,
LEC,28,0.18890991774592747,Running,
PER,60,0.3474940327358622,Running,
PIA,27,0.3166964245374243,In Lap,
ALO,15,0.09554135070912878,Running,
NOR,33,0.67184877532004,Running,
PIA,20,0.08113357381844682,Running,
LEC,42,0.7452508489366751,Running,
STR,12,0.1687963633554168,Running,
LEC,73,0.2131819484465794,Running,
NOR,23,0.29083201961122157,Running,
ALO,72,0.6719515567769299,In Lap,
NOR,14,0.793165517139123,Running,
HAM,25,0.5025996449169388,Running,
ALO,77,0.5166640566780136,Running,
LEC,31,0.11989758631133357,Running,
PER,54,0.14400321584617098,Running,
LEC,5,0.5745806767228773,Running,
LEC,13,0.4399382178114558,Running,
ALO,28,0.891690032903858,Running,
HAM,43,0.06515148060416975,Running,
LEC,47,0.16058086648230024,Running,
PIA,71,0.5474917913918936,Running,
SAI,38,0.8903873794862183,Running,
RUS,67,0.7320454521167432,Running,
RUS,62,0.3572422028127187,Running,
LEC,39,0.5111427729939333,Running,
PIA,37,0.5248433218064132,Running,
PER,8,0.80837367324164,Running,
STR,52,0.16698198951154708,Running,
STR,33,0.0877098814610594,Running,
ALO,42,0.6456462426730925,Running,
RUS,76,0.5351529298513082,Running,
LEC,27,0.7795811823857648,Running,
STR,8,0.45649740697902425,Running,
LEC,23,0.13352659506192105,Running,
ALO,64,0.7657480336328528,Running,
RUS,20,1.380023145002454,Running,
NOR,16,1.6969714042035275,Running,
SAI,17,1.6372080736981363,Running,
SAI,19,1.7954024457977489,Running,
STR,8,1.8597187200071224,Running,
SAI,38,1.7958033801359825,Running,
NOR,38,0.636105174601441,Running,
LEC,53,0.4733343218790778,Running,
ALO,31,1.330072340937802,Running,
NOR,44,1.6192152095496917,Running,
ALO,60,1.3911782693382377,Running,
ALO,76,1.9145686378518378,Running,
RUS,17,1.8678498137692623,Running,
LEC,73,1.4966595602713018,Running,
PIA,39,1.1230459271282052,Running,
SAI,42,1.0830279209040061,Running,
PIA,48,0.43520750783825474,Running,
RUS,12,1.0597202301302622,Running,
ALO,18,1.153412495294498,Running,
STR,6,0.8496682189618354,Running,
SAI,43,0.6576639963374681,Running,
SAI,35,1.3327477626206536,Running,
LEC,54,1.242259289660208,Running,
HAM,62,1.0123000174133479,Running,
VER,69,1.1605610420003118,Running,
VER,16,0.29239981833544537,Running,
VER,8,0.7399563153611566,Running,
HAM,31,0.16172237380241983,Running,
LEC,10,0.524434202394368,Running,
HAM,56,0.372023250577512,Running,
VER,76,1.2338542022363925,Running,
RUS,70,1.1997728954631914,Running,
NOR,20,1.4430123983933187,Running,
ALO,5,1.5494586661941214,Running,
HAM,23,1.990286174377802,Running,
LEC,9,0.018355888151493083,Running,
LEC,58,0.08804369887026181,Running,
PIA,59,1.1329787529178612,Running,
NOR,54,0.09414822876248619,Running,
STR,46,0.4723908258668835,Running,
SAI,22,0.6285709717688923,Running,
VER,64,0.21330638389295553,Running,
STR,8,0.04756283498927594,Running,
PIA,20,0.9622469152571034,Running,
VER,51,0.8272533622492612,Running,
NOR,78,0.23144185076994783,Running,
PIA,39,0.27486723323942586,Running,
VER,37,1.0416421158455562,Running,
NOR,50,1.3974348422276726,Running,
PER,34,1.0883577062639038,Running,
STR,75,0.5253446967571518,Pit,
STR,33,0.5579878112144054,Running,
SAI,31,1.1280005408803293,Running,
NOR,54,0.6789848715992919,Running,
HAM,44,0.23724559976387172,Running,
PER,34,0.30879032897804526,In Lap,
RUS,71,0.46255677459498823,Running,
VER,62,0.21589116425192179,Pit,
PER,23,0.23011441764950735,Running,
NOR,46,0.5197200101266869,Pit,
